File,Run,Module,Name,
Red8012154-2610.sca,Red8012154-2610-20121127-03:01:11-4916,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.790498
Red8012154-2611.sca,Red8012154-2611-20121127-03:01:30-4919,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.752715
Red8012154-2612.sca,Red8012154-2612-20121127-03:02:00-4920,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.820277
Red8012154-2613.sca,Red8012154-2613-20121127-03:02:01-4921,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.832833
Red8012154-2614.sca,Red8012154-2614-20121127-03:02:52-4922,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.869391
Red8012154-2615.sca,Red8012154-2615-20121127-03:03:10-4923,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.866409
Red8012154-2616.sca,Red8012154-2616-20121127-03:03:32-4924,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.815631
Red8012154-2617.sca,Red8012154-2617-20121127-03:03:37-4925,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.832068
Red8012154-2618.sca,Red8012154-2618-20121127-03:04:28-4926,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.789187
Red8012154-2619.sca,Red8012154-2619-20121127-03:04:40-4927,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.825758
Red8012154-262.sca,Red8012154-262-20121126-22:14:14-11243,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.964286
Red8012154-2620.sca,Red8012154-2620-20121127-03:05:13-4928,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.882468
Red8012154-2621.sca,Red8012154-2621-20121127-03:05:14-4929,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.808851
Red8012154-2622.sca,Red8012154-2622-20121127-03:06:03-4930,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.853972
Red8012154-2623.sca,Red8012154-2623-20121127-03:06:16-4931,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.875355
Red8012154-2624.sca,Red8012154-2624-20121127-03:06:47-4933,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.808283
Red8012154-2625.sca,Red8012154-2625-20121127-03:06:54-4934,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.793914
Red8012154-2626.sca,Red8012154-2626-20121127-03:07:42-4935,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.854517
Red8012154-2627.sca,Red8012154-2627-20121127-03:07:51-4936,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.81272
Red8012154-2628.sca,Red8012154-2628-20121127-03:08:22-4937,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.84048
Red8012154-2629.sca,Red8012154-2629-20121127-03:08:33-4938,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.832672
Red8012154-263.sca,Red8012154-263-20121126-22:14:17-11247,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-2630.sca,Red8012154-2630-20121127-03:09:24-4939,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.834966
Red8012154-2631.sca,Red8012154-2631-20121127-03:09:32-4940,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.851273
Red8012154-2632.sca,Red8012154-2632-20121127-03:10:03-4941,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.829267
Red8012154-2633.sca,Red8012154-2633-20121127-03:10:11-4942,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.842775
Red8012154-2634.sca,Red8012154-2634-20121127-03:10:58-4943,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.847624
Red8012154-2635.sca,Red8012154-2635-20121127-03:11:06-4944,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.869188
Red8012154-2636.sca,Red8012154-2636-20121127-03:11:38-4946,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8565
Red8012154-2637.sca,Red8012154-2637-20121127-03:11:43-4947,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.861534
Red8012154-2638.sca,Red8012154-2638-20121127-03:12:37-4948,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.843877
Red8012154-2639.sca,Red8012154-2639-20121127-03:12:38-4949,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.875079
Red8012154-264.sca,Red8012154-264-20121126-22:14:21-11251,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-2640.sca,Red8012154-2640-20121127-03:13:12-4950,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.795146
Red8012154-2641.sca,Red8012154-2641-20121127-03:13:17-4951,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.839122
Red8012154-2642.sca,Red8012154-2642-20121127-03:14:20-4953,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.85013
Red8012154-2643.sca,Red8012154-2643-20121127-03:14:28-4954,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.838729
Red8012154-2644.sca,Red8012154-2644-20121127-03:15:02-4955,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.811377
Red8012154-2645.sca,Red8012154-2645-20121127-03:15:02-4956,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.810806
Red8012154-2646.sca,Red8012154-2646-20121127-03:15:57-4957,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.799632
Red8012154-2647.sca,Red8012154-2647-20121127-03:16:06-4958,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.819284
Red8012154-2648.sca,Red8012154-2648-20121127-03:16:42-4960,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.836129
Red8012154-2649.sca,Red8012154-2649-20121127-03:16:42-4961,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.887556
Red8012154-265.sca,Red8012154-265-20121126-22:14:26-11255,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.959936
Red8012154-2650.sca,Red8012154-2650-20121127-03:17:29-4965,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.82782
Red8012154-2651.sca,Red8012154-2651-20121127-03:17:50-4966,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.818032
Red8012154-2652.sca,Red8012154-2652-20121127-03:18:15-4967,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.786546
Red8012154-2653.sca,Red8012154-2653-20121127-03:18:19-4968,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.863596
Red8012154-2654.sca,Red8012154-2654-20121127-03:19:08-4969,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.836922
Red8012154-2655.sca,Red8012154-2655-20121127-03:19:26-4970,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.897007
Red8012154-2656.sca,Red8012154-2656-20121127-03:19:51-4971,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.813669
Red8012154-2657.sca,Red8012154-2657-20121127-03:19:51-4972,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.813335
Red8012154-2658.sca,Red8012154-2658-20121127-03:20:46-4973,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.861275
Red8012154-2659.sca,Red8012154-2659-20121127-03:20:57-4974,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.833078
Red8012154-266.sca,Red8012154-266-20121126-22:14:29-11256,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-2660.sca,Red8012154-2660-20121127-03:21:24-4975,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.827556
Red8012154-2661.sca,Red8012154-2661-20121127-03:21:33-4977,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.850825
Red8012154-2662.sca,Red8012154-2662-20121127-03:22:27-4978,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.811207
Red8012154-2663.sca,Red8012154-2663-20121127-03:22:35-4979,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.878249
Red8012154-2664.sca,Red8012154-2664-20121127-03:22:57-4980,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.859722
Red8012154-2665.sca,Red8012154-2665-20121127-03:23:15-4981,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.856588
Red8012154-2666.sca,Red8012154-2666-20121127-03:24:01-4982,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.745501
Red8012154-2667.sca,Red8012154-2667-20121127-03:24:15-4983,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.834803
Red8012154-2668.sca,Red8012154-2668-20121127-03:24:33-4984,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.78185
Red8012154-2669.sca,Red8012154-2669-20121127-03:24:45-4985,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.819434
Red8012154-267.sca,Red8012154-267-20121126-22:14:34-11260,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.954545
Red8012154-2670.sca,Red8012154-2670-20121127-03:25:40-4986,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.821974
Red8012154-2671.sca,Red8012154-2671-20121127-03:25:55-4987,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.805964
Red8012154-2672.sca,Red8012154-2672-20121127-03:26:17-4988,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.835749
Red8012154-2673.sca,Red8012154-2673-20121127-03:26:28-4990,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.859393
Red8012154-2674.sca,Red8012154-2674-20121127-03:27:15-4991,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.789831
Red8012154-2675.sca,Red8012154-2675-20121127-03:27:39-4992,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.835903
Red8012154-2676.sca,Red8012154-2676-20121127-03:27:51-4993,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.796944
Red8012154-2677.sca,Red8012154-2677-20121127-03:28:09-4994,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.84828
Red8012154-2678.sca,Red8012154-2678-20121127-03:28:56-4995,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.844638
Red8012154-2679.sca,Red8012154-2679-20121127-03:29:18-4996,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.857371
Red8012154-268.sca,Red8012154-268-20121126-22:14:37-11264,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.958333
Red8012154-2680.sca,Red8012154-2680-20121127-03:29:32-4997,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.82964
Red8012154-2681.sca,Red8012154-2681-20121127-03:29:50-4998,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.846502
Red8012154-2682.sca,Red8012154-2682-20121127-03:30:29-4999,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.839938
Red8012154-2683.sca,Red8012154-2683-20121127-03:30:55-5000,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.838828
Red8012154-2684.sca,Red8012154-2684-20121127-03:31:08-5001,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.884379
Red8012154-2685.sca,Red8012154-2685-20121127-03:31:22-5002,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.826806
Red8012154-2686.sca,Red8012154-2686-20121127-03:31:59-5005,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.824294
Red8012154-2687.sca,Red8012154-2687-20121127-03:32:36-5006,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.853144
Red8012154-2688.sca,Red8012154-2688-20121127-03:32:41-5007,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.853133
Red8012154-2689.sca,Red8012154-2689-20121127-03:32:59-5008,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.827257
Red8012154-269.sca,Red8012154-269-20121126-22:14:41-11268,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-2690.sca,Red8012154-2690-20121127-03:33:33-5009,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.776999
Red8012154-2691.sca,Red8012154-2691-20121127-03:34:03-5010,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.867885
Red8012154-2692.sca,Red8012154-2692-20121127-03:34:24-5011,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.774669
Red8012154-2693.sca,Red8012154-2693-20121127-03:34:39-5012,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.831453
Red8012154-2694.sca,Red8012154-2694-20121127-03:35:14-5013,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.832945
Red8012154-2695.sca,Red8012154-2695-20121127-03:35:38-5014,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.776033
Red8012154-2696.sca,Red8012154-2696-20121127-03:35:58-5015,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.82509
Red8012154-2697.sca,Red8012154-2697-20121127-03:36:18-5016,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.839536
Red8012154-2698.sca,Red8012154-2698-20121127-03:36:49-5018,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.798247
Red8012154-2699.sca,Red8012154-2699-20121127-03:37:11-5019,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.80276
Red8012154-27.sca,Red8012154-27-20121126-21:57:42-10366,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940972
Red8012154-270.sca,Red8012154-270-20121126-22:14:45-11269,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-2700.sca,Red8012154-2700-20121127-03:37:29-5020,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.890469
Red8012154-2701.sca,Red8012154-2701-20121127-03:37:59-5021,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.843367
Red8012154-2702.sca,Red8012154-2702-20121127-03:38:26-5022,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.759516
Red8012154-2703.sca,Red8012154-2703-20121127-03:38:48-5023,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8227
Red8012154-2704.sca,Red8012154-2704-20121127-03:39:08-5024,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901606
Red8012154-2705.sca,Red8012154-2705-20121127-03:39:31-5025,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.767906
Red8012154-2706.sca,Red8012154-2706-20121127-03:39:55-5026,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.81927
Red8012154-2707.sca,Red8012154-2707-20121127-03:40:34-5027,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.830607
Red8012154-2708.sca,Red8012154-2708-20121127-03:40:42-5028,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.834795
Red8012154-2709.sca,Red8012154-2709-20121127-03:41:02-5029,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.872642
Red8012154-271.sca,Red8012154-271-20121126-22:14:49-11273,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-2710.sca,Red8012154-2710-20121127-03:41:26-5031,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.795967
Red8012154-2711.sca,Red8012154-2711-20121127-03:42:11-5032,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.797803
Red8012154-2712.sca,Red8012154-2712-20121127-03:42:21-5033,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.852411
Red8012154-2713.sca,Red8012154-2713-20121127-03:42:49-5034,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.799513
Red8012154-2714.sca,Red8012154-2714-20121127-03:43:07-5035,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.783074
Red8012154-2715.sca,Red8012154-2715-20121127-03:43:58-5036,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.80453
Red8012154-2716.sca,Red8012154-2716-20121127-03:43:59-5037,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.876218
Red8012154-2717.sca,Red8012154-2717-20121127-03:44:35-5038,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.882637
Red8012154-2718.sca,Red8012154-2718-20121127-03:44:49-5039,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.86097
Red8012154-2719.sca,Red8012154-2719-20121127-03:45:41-5040,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.863041
Red8012154-272.sca,Red8012154-272-20121126-22:14:54-11277,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-2720.sca,Red8012154-2720-20121127-03:45:43-5041,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.829902
Red8012154-2721.sca,Red8012154-2721-20121127-03:46:10-5042,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.814753
Red8012154-2722.sca,Red8012154-2722-20121127-03:46:32-5044,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.811991
Red8012154-2723.sca,Red8012154-2723-20121127-03:47:11-5045,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.785514
Red8012154-2724.sca,Red8012154-2724-20121127-03:47:17-5046,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.81643
Red8012154-2725.sca,Red8012154-2725-20121127-03:47:40-5047,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.818465
Red8012154-2726.sca,Red8012154-2726-20121127-03:48:07-5048,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.881815
Red8012154-2727.sca,Red8012154-2727-20121127-03:48:54-5050,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.795427
Red8012154-2728.sca,Red8012154-2728-20121127-03:49:02-5051,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.7643
Red8012154-2729.sca,Red8012154-2729-20121127-03:49:19-5052,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.813119
Red8012154-273.sca,Red8012154-273-20121126-22:14:57-11281,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952273
Red8012154-2730.sca,Red8012154-2730-20121127-03:49:47-5053,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.905294
Red8012154-2731.sca,Red8012154-2731-20121127-03:50:35-5054,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.845104
Red8012154-2732.sca,Red8012154-2732-20121127-03:50:42-5055,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.842401
Red8012154-2733.sca,Red8012154-2733-20121127-03:51:00-5056,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.885966
Red8012154-2734.sca,Red8012154-2734-20121127-03:51:25-5058,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.860471
Red8012154-2735.sca,Red8012154-2735-20121127-03:52:12-5059,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.85746
Red8012154-2736.sca,Red8012154-2736-20121127-03:52:21-5060,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.841375
Red8012154-2737.sca,Red8012154-2737-20121127-03:52:36-5061,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.858893
Red8012154-2738.sca,Red8012154-2738-20121127-03:52:59-5062,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.831334
Red8012154-2739.sca,Red8012154-2739-20121127-03:53:53-5063,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.772428
Red8012154-274.sca,Red8012154-274-20121126-22:15:02-11285,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956439
Red8012154-2740.sca,Red8012154-2740-20121127-03:53:53-5064,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.904172
Red8012154-2741.sca,Red8012154-2741-20121127-03:54:11-5065,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.819896
Red8012154-2742.sca,Red8012154-2742-20121127-03:54:25-5066,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.849709
Red8012154-2743.sca,Red8012154-2743-20121127-03:55:24-5067,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.831873
